 0,0000000; 0,0000000
 0,1000000; 0,0107756
 0,2000000; 0,0446014
 0,3000000; 0,0889343
 0,4000000; 0,1617671
 0,5000000; 0,2433549
 0,6000000; 0,3829711
 0,7000000; 0,4783682
 0,8000000; 0,5920420
 0,9000000; 0,7939250
 1,0000000; 0,9239366
 1,1000000; 0,9886078
 1,2000000; 1,5349273
 1,3000000; 1,5552655
 1,4000000; 1,9224311
 1,5000000; 2,3965064
 1,6000000; 2,0465700
 1,7000000; 3,2327360
 1,8000000; 3,2246775
 1,9000000; 3,6503531
 2,0000000; 4,0101721
 2,1000000; 4,0880386
 2,2000000; 5,5054606
 2,3000000; 5,3271014
 2,4000000; 5,5267171
 2,5000000; 6,7249897
 2,6000000; 5,8632522
 2,7000000; 7,6010833
 2,8000000; 8,5621061
 2,9000000; 9,3035438
 3,0000000; 8,2914567
 3,1000000; 9,0432583
 3,2000000; 7,1988987
 3,3000000; 8,8628652
 3,4000000;10,1650092
 3,5000000;12,3854414
 3,6000000;13,3090233
 3,7000000;12,9436408
 3,8000000;15,5008686
 3,9000000;13,4739163
 4,0000000;15,7667676
 4,1000000;19,4760437
 4,2000000;15,5635874
 4,3000000;22,1564087
 4,4000000;15,5944261
 4,5000000;19,2241051
 4,6000000;20,2760058
 4,7000000;20,9253866
 4,8000000;21,8712148
 4,9000000;22,7966630
 5,0000000;25,5499493
 5,1000000;30,1951472
 5,2000000;29,0114074
 5,3000000;28,4708963
 5,4000000;25,8359722
 5,5000000;30,5871138
 5,6000000;31,2463422
 5,7000000;30,0507464
 5,8000000;34,6511846
 5,9000000;34,5278757
 6,0000000;34,4011811
 6,1000000;39,4619094
 6,2000000;33,3035522
 6,3000000;39,0898070
 6,4000000;43,6495775
 6,5000000;38,8016703
 6,6000000;43,8088262
 6,7000000;45,6975751
 6,8000000;37,0043973
 6,9000000;45,3467577
 7,0000000;45,8005102
 7,1000000;46,8373621
 7,2000000;44,3912740
 7,3000000;51,1745038
 7,4000000;51,9140475
 7,5000000;50,8137479
 7,6000000;39,0411511
 7,7000000;50,4869382
 7,8000000;54,4767759
 7,9000000;50,8729388
 8,0000000;61,7462663
 8,1000000;52,6155964
 8,2000000;63,4891709
 8,3000000;58,6349752
 8,4000000;69,8588621
 8,5000000;65,8784964
 8,6000000;66,3049409
 8,7000000;52,6842553
 8,8000000;53,7701678
 8,9000000;69,7585517
 9,0000000;75,1349442
 9,1000000;81,2714159
 9,2000000;67,9969755
 9,3000000;92,7127549
 9,4000000;75,6682626
 9,5000000;78,7345614
 9,6000000;78,8894431
 9,7000000;92,1392301
 9,8000000;75,8845417
 9,9000000;75,2093636
10,0000000;95,0024435
10,1000000;85,8762391
10,2000000;84,2595881
10,3000000;99,8702214
10,4000000;93,1031713
10,5000000;86,5262274
10,6000000;108,3306817
10,7000000;77,4622309
10,8000000;94,7749156
10,9000000;97,9152645
11,0000000;89,8491968
11,1000000;103,6266399
11,2000000;92,8695110
11,3000000;102,8751745
11,4000000;126,0578259
11,5000000;118,4812561
11,6000000;123,6013264
11,7000000;119,3973942
11,8000000;111,2083346
11,9000000;126,8954667
12,0000000;129,2978114
12,1000000;114,5335671
12,2000000;126,3143771
12,3000000;123,1237660
12,4000000;136,4747389
12,5000000;147,1103080
12,6000000;145,9230007
12,7000000;123,1822814
12,8000000;148,4675548
12,9000000;147,5890790
13,0000000;139,8365176
13,1000000;159,0699372
13,2000000;134,6061329
13,3000000;126,4671399
13,4000000;150,9404865
13,5000000;198,9292365
13,6000000;153,9272009
13,7000000;163,1264894
13,8000000;193,1481877
13,9000000;192,9171143
14,0000000;185,1552213
14,1000000;210,5218786
14,2000000;155,4706510
14,3000000;180,8291292
14,4000000;154,1090124
14,5000000;162,9385522
14,6000000;185,4472614
14,7000000;174,5995902
14,8000000;197,0616559
14,9000000;182,6408176
15,0000000;186,9317283
15,1000000;174,0235193
15,2000000;234,4426371
15,3000000;174,0590773
15,4000000;187,8827797
15,5000000;202,9091852
15,6000000;206,9438952
15,7000000;197,8781204
15,8000000;196,2245276
15,9000000;191,8895008
16,0000000;223,0078353
16,1000000;228,3712842
16,2000000;221,0706930
16,3000000;227,9439420
16,4000000;217,8930505
16,5000000;229,4860643
16,6000000;204,5165082
16,7000000;208,0458766
16,8000000;248,6570971
16,9000000;252,3970825
17,0000000;238,1493788
17,1000000;217,7520109
17,2000000;274,8946592
17,3000000;201,6738312
17,4000000;253,2951410
17,5000000;192,3582131
17,6000000;296,7014534
17,7000000;266,1467654
17,8000000;273,8763954
17,9000000;273,2848234
18,0000000;260,5244034
18,1000000;286,6265980
18,2000000;299,2933669
18,3000000;303,2420185
18,4000000;300,7856061
18,5000000;252,9143953
18,6000000;306,0629524
18,7000000;249,7749662
18,8000000;325,2970513
18,9000000;268,1184621
19,0000000;332,6073221
19,1000000;247,6972961
19,2000000;310,7316217
19,3000000;332,5364424
19,4000000;326,9286742
19,5000000;304,1199169
19,6000000;320,4814521
19,7000000;282,6246510
19,8000000;320,1875264
19,9000000;291,9343034
20,0000000;256,0151857
20,1000000;330,5460924
20,2000000;341,4880670
20,3000000;328,4129705
20,4000000;321,6944689
20,5000000;376,6297949
20,6000000;409,3524721
20,7000000;332,8571993
20,8000000;348,7003040
20,9000000;372,1957604
21,0000000;344,9699004
21,1000000;348,5360246
21,2000000;386,5433140
21,3000000;348,0378695
21,4000000;380,5403341
21,5000000;316,0325759
21,6000000;332,8816278
21,7000000;408,6025784
21,8000000;450,3547106
21,9000000;356,2731583
22,0000000;345,1069564
22,1000000;392,7774798
22,2000000;349,2502705
22,3000000;330,3332058
22,4000000;414,2225095
22,5000000;351,4904062
22,6000000;353,7479106
22,7000000;377,4438274
22,8000000;431,6385840
22,9000000;361,2279358
23,0000000;308,6222009
23,1000000;333,6367842
23,2000000;428,7260871
23,3000000;418,8283059
23,4000000;446,0535215
23,5000000;406,8127433
23,6000000;476,9551208
23,7000000;469,1506148
23,8000000;465,7295971
23,9000000;403,5569243
24,0000000;481,6302628
24,1000000;464,5624990
24,2000000;492,3551758
24,3000000;439,0948784
24,4000000;437,6973729
24,5000000;537,9042824
24,6000000;477,6616999
24,7000000;439,1954680
24,8000000;417,3658378
24,9000000;520,3137927
25,0000000;469,0510065
25,1000000;473,4518580
25,2000000;520,6558499
25,3000000;465,4667397
25,4000000;348,5536146
25,5000000;466,9924862
25,6000000;559,4594988
25,7000000;508,5272201
25,8000000;546,9540675
25,9000000;507,7644003
26,0000000;374,6886408
26,1000000;541,9584113
26,2000000;564,6696471
26,3000000;554,4923611
26,4000000;537,3907989
26,5000000;536,2818691
26,6000000;526,0180939
26,7000000;561,3152234
26,8000000;483,0831080
26,9000000;452,2223390
27,0000000;468,3220775
27,1000000;564,2622783
27,2000000;505,8324806
27,3000000;486,9392252
27,4000000;601,6324778
27,5000000;549,9144359
27,6000000;546,5567120
27,7000000;602,5972560
27,8000000;646,9030884
27,9000000;531,4936655
28,0000000;575,3750609
28,1000000;628,3387758
28,2000000;502,8671519
28,3000000;499,2714005
28,4000000;588,3757886
28,5000000;564,7011951
28,6000000;488,6075239
28,7000000;652,4183370
28,8000000;507,0598770
28,9000000;575,2264170
29,0000000;642,9281915
29,1000000;565,8895007
29,2000000;641,8249962
29,3000000;555,1464758
29,4000000;585,5910379
29,5000000;655,6031917
29,6000000;615,9750960
29,7000000;595,7955553
29,8000000;613,3132188
29,9000000;697,9582169
30,0000000;598,1167820
30,1000000;669,0554888
30,2000000;628,5102370
30,3000000;576,8983962
30,4000000;815,9052764
30,5000000;660,1578685
30,6000000;674,7095278
30,7000000;689,1618611
30,8000000;689,1878852
30,9000000;745,7507080
31,0000000;621,4252438
31,1000000;623,0366010
31,2000000;659,9545035
31,3000000;709,3978153
31,4000000;692,7847025
31,5000000;657,5160541
31,6000000;614,0420633
31,7000000;671,7264965
31,8000000;710,3966836
31,9000000;728,6537460
32,0000000;737,6385755
32,1000000;761,3537479
32,2000000;674,0463796
32,3000000;778,2336966
32,4000000;687,2186654
32,5000000;589,5600836
32,6000000;711,0306340
32,7000000;588,1602400
32,8000000;678,1170764
32,9000000;682,2721973
33,0000000;724,0357480
33,1000000;649,0153365
33,2000000;750,6715795
33,3000000;689,9385907
33,4000000;749,7754324
33,5000000;736,7934020
33,6000000;762,9390529
33,7000000;711,6495130
33,8000000;753,3986858
33,9000000;787,8122651
34,0000000;766,4589637
34,1000000;709,5440603
34,2000000;932,7936634
34,3000000;693,2525850
34,4000000;871,6048127
34,5000000;858,1249701
34,6000000;643,1349596
34,7000000;726,5840641
34,8000000;789,0050904
34,9000000;690,4436197
35,0000000;842,3035127
35,1000000;721,4280700
35,2000000;820,5128412
35,3000000;796,4988970
35,4000000;686,6512776
35,5000000;835,6709383
35,6000000;721,5898020
35,7000000;838,1531246
35,8000000;716,8640982
35,9000000;632,3493028
36,0000000;930,7723704
36,1000000;884,1951498
36,2000000;856,6773991
36,3000000;822,6441026
36,4000000;876,3315148
36,5000000;849,8725126
36,6000000;869,6326959
36,7000000;750,0645939
36,8000000;1010,5053294
36,9000000;886,4423698
37,0000000;900,2615673
37,1000000;867,1335356
37,2000000;933,0425350
37,3000000;852,2955116
37,4000000;910,4074850
37,5000000;966,8847086
37,6000000;943,8623033
37,7000000;910,1221268
37,8000000;894,5025631
37,9000000;925,1614878
38,0000000;945,2263139
38,1000000;956,9333278
38,2000000;813,8628299
38,3000000;977,2011445
38,4000000;871,0133804
38,5000000;908,0434868
38,6000000;917,4138543
38,7000000;839,1095631
38,8000000;911,1976241
38,9000000;964,6137423
39,0000000;839,8126961
39,1000000;708,8731097
39,2000000;976,9022497
39,3000000;855,8090733
39,4000000;943,7136018
39,5000000;1070,1921229
39,6000000;1023,1058124
39,7000000;981,0214163
39,8000000;1086,7511777
39,9000000;932,1216010
40,0000000;1048,1941467
40,1000000;801,7638706
40,2000000;996,6336316
40,3000000;899,6522672
40,4000000;774,8113191
40,5000000;1060,5530338
40,6000000;933,5522834
40,7000000;1026,8438928
40,8000000;900,8447588
40,9000000;1210,5712984
41,0000000;950,7787744
41,1000000;989,9007097
41,2000000;975,4631179
41,3000000;1046,7771496
41,4000000;1026,9298512
41,5000000;1024,0161559
41,6000000;1043,8933643
41,7000000;1027,4566090
41,8000000;1021,2962764
41,9000000;1103,5692800
42,0000000;1052,3606112
42,1000000;1065,6540501
42,2000000;1115,5726782
42,3000000;1075,1129400
42,4000000;956,9354924
42,5000000;881,2007941
42,6000000;1081,4499809
42,7000000;1078,6919573
42,8000000;892,1270090
42,9000000;1017,2394993
43,0000000;1113,7586035
43,1000000;1078,7646994
43,2000000;1064,4668475
43,3000000;1040,0469255
43,4000000;949,3947019
43,5000000;1211,1609796
43,6000000;1117,5199026
43,7000000;940,3624652
43,8000000;1106,2144904
43,9000000;1049,3580836
44,0000000;941,1010148
44,1000000;1282,2036872
44,2000000;865,5830982
44,3000000;1067,6151475
44,4000000;1044,1489336
44,5000000;1225,1025231
44,6000000;1325,1373604
44,7000000;1203,0670429
44,8000000;1217,4722605
44,9000000;1202,9141400
45,0000000;959,0502596
45,1000000;1134,3653878
45,2000000;1211,3017475
45,3000000;1079,6468185
45,4000000;1280,4433196
45,5000000;1059,2363339
45,6000000;1091,0649141
45,7000000;1188,5501942
45,8000000;1100,3788400
45,9000000;1093,3493215
46,0000000;1020,1654698
46,1000000;1171,5033304
46,2000000;1047,6419777
46,3000000;1117,4131988
46,4000000;1130,1737272
46,5000000;1063,9701972
46,6000000;1246,3767472
46,7000000;1147,6495364
46,8000000;1337,8503004
46,9000000;1243,2566395
47,0000000;1319,8091966
47,1000000;1325,6199407
47,2000000;1163,7242962
47,3000000;1321,5672603
47,4000000;1339,4855660
47,5000000;1225,2375993
47,6000000;1059,0411485
47,7000000;1071,0651016
47,8000000;1327,7892713
47,9000000;1230,7490133
48,0000000;1007,6485134
48,1000000;1300,1904081
48,2000000;1150,8301777
48,3000000;1631,6342545
48,4000000;1348,9124901
48,5000000;1332,8070037
48,6000000;1237,4399529
48,7000000;1237,4803519
48,8000000;1090,1578311
48,9000000;1285,7433405
49,0000000;1108,2947979
49,1000000;1058,5143899
49,2000000;1211,7068958
49,3000000;1187,7990200
49,4000000;1094,3834113
49,5000000;1345,4943184
49,6000000;1252,4122202
49,7000000;1423,1535859
49,8000000;1108,3251827
49,9000000;1415,6554740
50,0000000;1326,5134495
50,1000000;1357,2643002
50,2000000;1300,9841764
