 0.0000000,  0.0000000
 0.1000000,  0.0332664
 0.2000000,  0.0661260
 0.3000000,  0.1089191
 0.4000000,  0.1275383
 0.5000000,  0.1533868
 0.6000000,  0.1952178
 0.7000000,  0.2213395
 0.8000000,  0.3147884
 0.9000000,  0.2798310
 1.0000000,  0.3103999
 1.1000000,  0.3357679
 1.2000000,  0.4398867
 1.3000000,  0.3795279
 1.4000000,  0.5068777
 1.5000000,  0.4155455
 1.6000000,  0.4094056
 1.7000000,  0.4494632
 1.8000000,  0.4746019
 1.9000000,  0.4991370
 2.0000000,  0.6105866
 2.1000000,  0.7388878
 2.2000000,  0.6226171
 2.3000000,  0.5941713
 2.4000000,  0.5327297
 2.5000000,  0.7342039
 2.6000000,  0.8249428
 2.7000000,  0.8664681
 2.8000000,  0.7461521
 2.9000000,  0.9410574
 3.0000000,  0.8176441
 3.1000000,  0.8793183
 3.2000000,  0.7249679
 3.3000000,  0.8076558
 3.4000000,  0.9336594
 3.5000000,  0.7408877
 3.6000000,  0.7909110
 3.7000000,  0.8338015
 3.8000000,  1.0928368
 3.9000000,  0.9306500
 4.0000000,  1.0017141
 4.1000000,  1.0166514
 4.2000000,  1.0787115
 4.3000000,  0.9836424
 4.4000000,  1.0806827
 4.5000000,  0.9141937
 4.6000000,  1.1895420
 4.7000000,  1.0566702
 4.8000000,  0.9224706
 4.9000000,  1.1289629
 5.0000000,  0.9688950
 5.1000000,  0.8564923
 5.2000000,  1.1376778
 5.3000000,  0.9236625
 5.4000000,  0.9002809
 5.5000000,  1.0149346
 5.6000000,  1.0222393
 5.7000000,  1.0605241
 5.8000000,  1.0026489
 5.9000000,  0.8399725
 6.0000000,  1.0775664
 6.1000000,  0.8448386
 6.2000000,  1.0726277
 6.3000000,  0.8084408
 6.4000000,  0.7844037
 6.5000000,  0.7410793
 6.6000000,  0.8833538
 6.7000000,  0.7912638
 6.8000000,  0.8627652
 6.9000000,  0.8392498
 7.0000000,  0.9765076
 7.1000000,  0.7644596
 7.2000000,  0.7719038
 7.3000000,  0.6962505
 7.4000000,  0.6882688
 7.5000000,  0.7032061
 7.6000000,  0.7863616
 7.7000000,  0.6081137
 7.8000000,  0.5789509
 7.9000000,  0.5729180
 8.0000000,  0.5690570
 8.1000000,  0.5719778
 8.2000000,  0.4542895
 8.3000000,  0.5067024
 8.4000000,  0.4423946
 8.5000000,  0.4693840
 8.6000000,  0.4412661
 8.7000000,  0.3813085
 8.8000000,  0.3361498
 8.9000000,  0.3315299
 9.0000000,  0.2579246
 9.1000000,  0.2742412
 9.2000000,  0.2774418
 9.3000000,  0.2066947
 9.4000000,  0.1916244
 9.5000000,  0.1809788
 9.6000000,  0.1358087
 9.7000000,  0.0705434
 9.8000000,  0.0618819
 9.9000000,  0.0373721
10.0000000,  0.0000000
10.1000000, -0.0345025
10.2000000, -0.0589627
10.3000000, -0.0952381
10.4000000, -0.1329771
10.5000000, -0.1400795
10.6000000, -0.1782364
10.7000000, -0.2384164
10.8000000, -0.2708520
10.9000000, -0.2623377
11.0000000, -0.2612915
11.1000000, -0.2848110
11.2000000, -0.3734393
11.3000000, -0.3560048
11.4000000, -0.4334075
11.5000000, -0.4735009
11.6000000, -0.4806409
11.7000000, -0.4955811
11.8000000, -0.5614510
11.9000000, -0.4947596
12.0000000, -0.5595721
12.1000000, -0.6850526
12.2000000, -0.7072268
12.3000000, -0.6410240
12.4000000, -0.6502201
12.5000000, -0.7586808
12.6000000, -0.6248251
12.7000000, -0.6336233
12.8000000, -0.9038712
12.9000000, -0.7615070
13.0000000, -0.7903526
13.1000000, -0.9110921
13.2000000, -0.9210301
13.3000000, -0.7451393
13.4000000, -0.7345618
13.5000000, -0.8453583
13.6000000, -0.8883830
13.7000000, -0.9584266
13.8000000, -0.8270484
13.9000000, -0.9729862
14.0000000, -0.9332873
14.1000000, -1.0043205
14.2000000, -0.9407138
14.3000000, -0.9678022
14.4000000, -1.0411745
14.5000000, -0.9936955
14.6000000, -1.1032449
14.7000000, -0.9554012
14.8000000, -0.9415384
14.9000000, -0.8108034
15.0000000, -0.9104980
15.1000000, -1.0769997
15.2000000, -0.8874501
15.3000000, -0.9073899
15.4000000, -0.8646918
15.5000000, -0.8144231
15.6000000, -0.7558446
15.7000000, -1.0114602
15.8000000, -0.9977860
15.9000000, -0.9587479
16.0000000, -1.0010722
16.1000000, -0.8780427
16.2000000, -0.9748591
16.3000000, -1.0617383
16.4000000, -0.9089982
16.5000000, -0.9617609
16.6000000, -0.7517377
16.7000000, -0.7838917
16.8000000, -0.8502108
16.9000000, -0.7655382
17.0000000, -0.8987804
17.1000000, -0.7882978
17.2000000, -0.6968401
17.3000000, -0.6232269
17.4000000, -0.7294590
17.5000000, -0.6986172
17.6000000, -0.6796665
17.7000000, -0.6951209
17.8000000, -0.6200138
17.9000000, -0.6859269
18.0000000, -0.5656012
18.1000000, -0.5714780
18.2000000, -0.4939490
18.3000000, -0.5816631
18.4000000, -0.5276818
18.5000000, -0.5307613
18.6000000, -0.3519551
18.7000000, -0.3553486
18.8000000, -0.3827011
18.9000000, -0.3336588
19.0000000, -0.3572493
19.1000000, -0.3310464
19.2000000, -0.2541053
19.3000000, -0.2025532
19.4000000, -0.1635099
19.5000000, -0.1201480
19.6000000, -0.1181917
19.7000000, -0.1063422
19.8000000, -0.0575887
19.9000000, -0.0340997
20.0000000, -0.0000000
20.1000000,  0.0243928
20.2000000,  0.0534225
20.3000000,  0.0876656
20.4000000,  0.1074794
20.5000000,  0.1318258
20.6000000,  0.1878729
20.7000000,  0.2001851
20.8000000,  0.2445772
20.9000000,  0.2419577
21.0000000,  0.3079401
21.1000000,  0.3348785
21.2000000,  0.4200551
21.3000000,  0.4373210
21.4000000,  0.4352180
21.5000000,  0.4540602
21.6000000,  0.5349188
21.7000000,  0.4923793
21.8000000,  0.5747272
21.9000000,  0.5620350
22.0000000,  0.6203796
22.1000000,  0.6241023
22.2000000,  0.7102022
22.3000000,  0.6055878
22.4000000,  0.7231964
22.5000000,  0.7502479
22.6000000,  0.7687223
22.7000000,  0.8162392
22.8000000,  0.8303087
22.9000000,  0.8438671
23.0000000,  0.8089525
23.1000000,  0.8368373
23.2000000,  0.9324658
23.3000000,  0.7899881
23.4000000,  0.8012553
23.5000000,  0.7210364
23.6000000,  1.0732089
23.7000000,  0.7968935
23.8000000,  0.9385298
23.9000000,  1.1951683
24.0000000,  0.8583101
24.1000000,  0.9226328
24.2000000,  0.9610818
24.3000000,  0.7860473
24.4000000,  0.9031014
24.5000000,  1.0866170
24.6000000,  0.9242153
24.7000000,  1.0943324
24.8000000,  1.0891874
24.9000000,  1.0183305
25.0000000,  1.0342668
25.1000000,  0.8796672
25.2000000,  1.2096130
25.3000000,  0.8217308
25.4000000,  1.0451520
25.5000000,  1.0562354
25.6000000,  1.0805299
25.7000000,  0.9775130
25.8000000,  1.0510540
25.9000000,  0.9271429
26.0000000,  1.1059253
26.1000000,  1.0581368
26.2000000,  0.9273384
26.3000000,  0.8610406
26.4000000,  0.7982281
26.5000000,  0.8890075
26.6000000,  0.7891651
26.7000000,  0.8797992
26.8000000,  1.0253854
26.9000000,  0.8480891
27.0000000,  0.8595354
27.1000000,  0.8818983
27.2000000,  0.6948584
27.3000000,  0.7171330
27.4000000,  0.8791117
27.5000000,  0.6268685
27.6000000,  0.7295345
27.7000000,  0.4830629
27.8000000,  0.6562156
27.9000000,  0.5854726
28.0000000,  0.5678830
28.1000000,  0.4905685
28.2000000,  0.4678565
28.3000000,  0.5258187
28.4000000,  0.4955983
28.5000000,  0.4603015
28.6000000,  0.4485026
28.7000000,  0.3402332
28.8000000,  0.3453512
28.9000000,  0.3304261
29.0000000,  0.2904672
29.1000000,  0.2571802
29.2000000,  0.2756904
29.3000000,  0.2411981
29.4000000,  0.2086962
29.5000000,  0.1628294
29.6000000,  0.1009744
